PROCESSDATA	2411PDIC10321 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-06-05 21:55:00	751
tagname	2411PDIC10321.MV	2411PDIC10321.PV	2411PDIC10321.SV	2411PDIC10321.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	再生器再生滑阀差压_OP	再生器再生滑阀差压_PV	再生器再生滑阀差压_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=5.544873280277777	fsMin=0	fsGridNum=10	fdMax=5.544873280277777tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-06-05 22:38:50	59.05505512195122	56.81482467804878	15	1	0	0	0	0
2024-06-05 22:39:00	59.05505512195122	56.81482467804878	15	1	0	0	0	0
2024-06-05 22:39:10	59.05505512195122	56.81482467804878	15	1	0	0	0	0
2024-06-05 22:39:20	59.05505512195122	56.81482467804878	15	1	0	0	0	0
2024-06-05 22:39:30	59.05505512195122	56.81482467804878	15	1	0	0	0	0
2024-06-05 22:39:40	59.05505512195122	56.81482467804878	15	1	0	0	0	0
2024-06-05 22:39:50	59.05505512195122	56.81482467804878	15	1	0	0	0	0
2024-06-05 22:40:00	59.05505512195122	56.81482467804878	15	1	0	0	0	0
2024-06-05 22:40:10	59.8237908	58.63167576	15	1	0	0	0	0
2024-06-05 22:40:20	60.04987134634146	59.14215349268293	15	1	0	0	0	0
2024-06-05 22:40:30	59.66375063414634	58.49908401463415	15	1	0	0	0	0
2024-06-05 22:40:40	59.75838172173913	58.731964930434785	15	1	0	0	0	0
2024-06-05 22:40:50	60.67776268695653	60.514434414492754	15	1	0	0	0	0
2024-06-05 22:41:00	60.50130905882353	60.13670588235294	15	1	0	0	0	0
2024-06-05 22:41:10	59.58414421518987	58.30809881898734	15	1	0	0	0	0
2024-06-05 22:41:20	59.77995923428571	58.57870761142858	15	1	0	0	0	0
2024-06-05 22:41:30	61.80441082	62.363021548	15	1	0	0	0	0
2024-06-05 22:41:40	61.640622371014494	62.0881437057971	15	1	0	0	0	0
2024-06-05 22:41:50	59.266023805	57.54087777	15	1	0	0	0	0
2024-06-05 22:42:00	59.63717348	58.071851933333335	15	1	0	0	0	0
2024-06-05 22:42:10	58.66789037	56.121158630000004	15	1	0	0	0	0
2024-06-05 22:42:20	60.9575209375	60.347716362499995	15	1	0	0	0	0
