PROCESSDATA	2411PDIC10321 Data	yyyy-MM-dd HH:mm:ss
8	10	2024-10-15 21:55:00	751
tagname	2411PDIC10321.MV	2411PDIC10321.PV	2411PDIC10321.SV	2411PDIC10321.MODE	bOpOFL	bPvOFL	bSpOFL	bAutOFL
desc	再生器再生滑阀差压_OP	再生器再生滑阀差压_PV	再生器再生滑阀差压_SP	Aut	bOpOFL	bPvOFL	bSpOFL	bAutOFL
fsMax=3.6755869240000045	fsMin=0	fsGridNum=10	fdMax=3.6755869240000045tfdMin=0	fdGridNum=10	v0GridNum=10	L=24
2024-10-15 23:48:30	63.413646248	66.942839068	15	1	0	0	0	0
2024-10-15 23:48:40	63.432537296	67.0970216	15	1	0	0	0	0
2024-10-15 23:48:50	62.650453823999996	65.6658576	15	1	0	0	0	0
2024-10-15 23:49:00	62.861992416	66.0881904	15	1	0	0	0	0
2024-10-15 23:49:10	63.1218333	66.6674532	15	1	0	0	0	0
2024-10-15 23:49:20	62.495149216	65.5482652	15	1	0	0	0	0
2024-10-15 23:49:30	61.965918672	64.4908248	15	1	0	0	0	0
2024-10-15 23:49:40	62.820267616	66.001952	15	1	0	0	0	0
2024-10-15 23:49:50	63.266633536	66.7952408	15	1	0	0	0	0
2024-10-15 23:50:00	63.4364008	67.07171144	15	1	0	0	0	0
2024-10-15 23:50:10	62.944582128	66.14720988799999	15	1	0	0	0	0
2024-10-15 23:50:20	62.4754676	65.247618408	15	1	0	0	0	0
2024-10-15 23:50:30	62.73516218	65.69388359999999	15	1	0	0	0	0
2024-10-15 23:50:40	61.769800872000005	63.835538008	15	1	0	0	0	0
2024-10-15 23:50:50	62.279743368	64.7225136	15	1	0	0	0	0
2024-10-15 23:51:00	61.104530768	62.4662832	15	1	0	0	0	0
2024-10-15 23:51:10	62.1825876	64.47399080000001	15	1	0	0	0	0
2024-10-15 23:51:20	62.636856896000005	65.32639400000001	15	1	0	0	0	0
2024-10-15 23:51:30	63.67211502	67.2542432	15	1	0	0	0	0
2024-10-15 23:51:40	62.560509204	65.083007468	15	1	0	0	0	0
2024-10-15 23:51:50	62.011530592	63.94504	15	1	0	0	0	0
2024-10-15 23:52:00	62.677992784	65.09270360000001	15	1	0	0	0	0
2024-10-15 23:52:10	62.633084048	64.940816	15	1	0	0	0	0
2024-10-15 23:52:20	63.62402592	66.8627568	15	1	0	0	0	0
2024-10-15 23:52:30	61.908072016	63.6993784	15	1	0	0	0	0
2024-10-15 23:52:40	64.57690216	68.7605432	15	1	0	0	0	0
2024-10-15 23:52:50	63.638107796	67.067556788	15	1	0	0	0	0
2024-10-15 23:53:00	65.05798792	69.770154	15	1	0	0	0	0
2024-10-15 23:53:10	63.638972	67.208968	15	1	0	0	0	0
2024-10-15 23:53:20	62.725624128	65.4538584	15	1	0	0	0	0
2024-10-15 23:53:30	63.92167234	67.678053744	15	1	0	0	0	0
2024-10-15 23:53:40	63.3050584	66.52832751999999	15	1	0	0	0	0
2024-10-15 23:53:50	64.326556088	68.4885692	15	1	0	0	0	0
2024-10-15 23:54:00	63.814975868	67.556326736	15	1	0	0	0	0
2024-10-15 23:54:10	63.233760812	66.4727994	15	1	0	0	0	0
2024-10-15 23:54:20	64.37405079999999	68.6210796	15	1	0	0	0	0
2024-10-15 23:54:30	63.761927524	67.5581072	15	1	0	0	0	0
2024-10-15 23:54:40	63.946885504	67.9425896	15	1	0	0	0	0
2024-10-15 23:54:50	63.887313999999996	67.8414328	15	1	0	0	0	0
2024-10-15 23:55:00	63.421911599999994	66.950796	15	1	0	0	0	0
2024-10-15 23:55:10	64.1168932	68.1906172	15	1	0	0	0	0
2024-10-15 23:55:20	64.5032388	68.950710656	15	1	0	0	0	0
2024-10-15 23:55:30	63.3597944	66.811147088	15	1	0	0	0	0
2024-10-15 23:55:40	64.62231166400001	69.16412672	15	1	0	0	0	0
2024-10-15 23:55:50	64.031277164	68.0610548	15	1	0	0	0	0
2024-10-15 23:56:00	63.118190996	66.328664184	15	1	0	0	0	0
2024-10-15 23:56:10	62.819306948	65.666936208	15	1	0	0	0	0
2024-10-15 23:56:20	62.8037244	65.5308316	15	1	0	0	0	0
2024-10-15 23:56:30	62.903801916	65.6182148	15	1	0	0	0	0
2024-10-15 23:56:40	61.61841976	63.135052892	15	1	0	0	0	0
2024-10-15 23:56:50	63.8170868	67.2284458	15	1	0	0	0	0
2024-10-15 23:57:00	64.284334	68.1101576	15	1	0	0	0	0
2024-10-15 23:57:10	63.098696	65.824660944	15	1	0	0	0	0
2024-10-15 23:57:20	62.8585068	65.30353664	15	1	0	0	0	0
2024-10-15 23:57:30	61.860482628	63.383765868	15	1	0	0	0	0
2024-10-15 23:57:40	61.748794852	63.078832064000004	15	1	0	0	0	0
2024-10-15 23:57:50	64.031840144	67.43134592000001	15	1	0	0	0	0
2024-10-15 23:58:00	63.292288432	66.174162	15	1	0	0	0	0
2024-10-15 23:58:10	63.370892672	66.397184	15	1	0	0	0	0
2024-10-15 23:58:20	62.87642072	65.515886576	15	1	0	0	0	0
2024-10-15 23:58:30	65.036512268	69.68030377599999	15	1	0	0	0	0
2024-10-15 23:58:40	64.2534068	68.32342320000001	15	1	0	0	0	0
2024-10-15 23:58:50	63.0627744	66.0886116	15	1	0	0	0	0
2024-10-15 23:59:00	63.2327348	66.33930720000001	15	1	0	0	0	0
2024-10-15 23:59:10	63.541132092000005	66.87939432	15	1	0	0	0	0
2024-10-15 23:59:20	61.681993344	63.3736956	15	1	0	0	0	0
2024-10-15 23:59:30	62.222874164	64.3373632	15	1	0	0	0	0
2024-10-15 23:59:40	63.245716608	66.2741432	15	1	0	0	0	0
2024-10-15 23:59:50	63.181349356	66.1662632	15	1	0	0	0	0
2024-10-16 00:00:00	62.801335200000004	65.50063816	15	1	0	0	0	0
